channelId,name,englishName,affiliation,group,subscriptionCount,videoCount,photo
UCDpajB_XSyvpBmAJqkwTMzQ,網野ぴこん / Pikon ch.,Amino Pikon,Independents,,50200,229,https://yt3.ggpht.com/aBNQcayHrtnuSxMgVJCjzZUiF-66pgVuMKlrB2lq-kxDSpSPTBw7uMl6mAt9WDFuGDBM1Sh4=s800-c-k-c0x00ffffff-no-rj
UCDrG8pzkq_cCCLcN5wgrzNw,魔光リサ - Lisa Makoh -,Makoh Lisa,ReAcT,,6770,112,https://yt3.ggpht.com/oxFnnznf9twInIqcCCPpZP_GrbyClUuITMu8ObSMH_sTN23_Oar6uHTF9uUjblq1kH8o0l-XlA=s800-c-k-c0x00ffffff-no-rj
UCdsHTs3OOKj_ANMKnmbUASw,Lemuel Ragna X',Lemuel Ragna X',X enc'ount,,1920,70,https://yt3.ggpht.com/EvRwHFppN_qHnOMXKKWlfAN-rX-7zpP115HCzvkBFkXAgT3fOqTdtHCmm11s_wEGIuWm9PJtEA=s800-c-k-c0x00ffffff-no-rj
UCdUpvKm_lTc9w9fy7HdrR9g,Babu Ch. 羽渕やむ / へっぽこばぶ太郎,Babutaro,Independents,,87900,74,https://yt3.ggpht.com/IhCrx3NlPelAN_eXEXChNEgvIOI4NS6Q1ld2lzTYKCyv-FFks6vdmcfo5y0Co6cp8rGhZvS6ow=s800-c-k-c0x00ffffff-no-rj
UCdVOby6CAPrKCiJBoxUYQ5g,Nekoyama Sena 〘 Yume Reality 〙,Nekoyama Sena,Yume Reality,,348000,456,https://yt3.ggpht.com/PtTIVlQC7Z_fzU1LUIHeo0wwlEUPYaan4ot607OaBna09vX9wRZNoiWVmnpjq5fU8P_Hlsn3xA=s800-c-k-c0x00ffffff-no-rj
UCDXFo9upBYHPfreF9IGK25g,annytf,Anny,Independents,,79000,25,https://yt3.ggpht.com/f4X-ekVevNPHIPsMBCmwrF9yoC41JP2nbr_LDEfZTEgbheza9uaezFQA4fcpjDGWM7wL1YplvQ=s800-c-k-c0x00ffffff-no-rj
UCDYQyro6rQ9vkfBgp8iiWPg,浠Mizuki的避風港♪,Muzuki Channel 2nd,Independents,,9810,5,https://yt3.ggpht.com/QQ0uI0_9pjZpLPx16zQaMrLcaa123MYNutgtaCud4cTH58UKN9658MMQDpNeTfJ-fOQgpbVySQ=s800-c-k-c0x00ffffff-no-rj
UCdYR5Oyz8Q4g0ZmB4PkTD7g,Uto Ch. 天使うと,Amatsuka Uto,Independents,,610000,129,https://yt3.ggpht.com/ytc/AMLnZu_UdQ5TWEbGTasVNbQKPqbPHxg2qr0hWhhi14c4Rg=s800-c-k-c0x00ffffff-no-rj
UC-DzOMtuxruzMD0HtTGg9fQ,Kurumi Ch. 【Project Kavvaii】,Aozora Kurumi,Independents,,25400,221,https://yt3.ggpht.com/euhdbETwIyX7BCedhcJyT8BkvsMR2PyQRPUnrHP36JtcOBCcdEty-HaiDBv_oaToqY5H07jB=s800-c-k-c0x00ffffff-no-rj
UCE0KFKU_O2FkHljyayB7kXw,七海なる / Nanami Naru,Nanami Naru,V Dimension.Creators,,2130,81,https://yt3.ggpht.com/ytc/AMLnZu-RNzlJy6YuB8NZsAxrcX3-Qr3Ci8DQ06QSQUES=s800-c-k-c0x00ffffff-no-rj
UCE0yFdA-ZiCKVCqhHdVCV0Q,MBD案内所 /ミミカモーフ -mimika morph -,Mimika Morph,Independents,,25800,331,https://yt3.ggpht.com/8-AeYmbYbSpCg3u-EaLse-PwwcX-aSjQN0iHqk6mruimFA6q6yeM_xMzD666yzhlZFgNCdfrBQ=s800-c-k-c0x00ffffff-no-rj
UCE5rWcDxLPaaUFWOxzJFfNg,塩天使ちゃんねる,Shiotenshi Rieru,Independents,,14800,48,https://yt3.ggpht.com/w0rDvplG_s0vdP7OnMBpp9hm_e5i_tBEGlhWPPY0iVDiD0EZJD1V987SrUhHk8RZ2RMcpFMs=s800-c-k-c0x00ffffff-no-rj
UCE5VgVGRPfNCjXPeTe1QJHA,羽渦ミウネル -Miuneru Haneuzu-,Haneuzu Miuneru,VOMS,,52900,210,https://yt3.ggpht.com/E6a24yu0-iz4PxnHrvjte9pCVag0FnqoYde0HmnGgrcm8LUjtFZBB9OqMAyNtAea4N5V0avo8g=s800-c-k-c0x00ffffff-no-rj
UCE7gtjLeZKNXLp5YURzYYeg,春猿火 -Harusaruhi-,Harusaruhi,KAMITSUBAKI,,168000,80,https://yt3.ggpht.com/-NGoATezyrbA_LHUWI8kKrHKu95vhhFTMHPvlBI2Aa9b3c3gnzckykpZ6ayD03Qc0lHm_XFR-A=s800-c-k-c0x00ffffff-no-nd-rj
UCeAfiVvEuyICYJW-f3GnQjQ,ケリン,Kerin,Independents,,153000,123,https://yt3.ggpht.com/ytc/AMLnZu9c4pDikzWueuix2rLzNr1sbX63Q-Rc0ueRig45iA=s800-c-k-c0x00ffffff-no-rj
UCeb76eafe-6kE0D4u7lOWbg,うみCh.幽ヶ崎海愛,Yuugasaki Umi,Independents,,100000,154,https://yt3.ggpht.com/ytc/AMLnZu9gL1BW_Lhw_nL3gNI1nJWr3kwOaxUS_OeS9HXS=s800-c-k-c0x00ffffff-no-rj
UCE-Cjd6k8VUMI2hdfHYwCfg,Lily Sin Ch. idol-HE,Lily Sin,idol Corp,,7180,54,https://yt3.ggpht.com/zhfPlP8uaiexxuaqC6OzHS3tzypGY9lQrdCf44rrEn-jbc9HVYc9wzL1_raw6KcrHp2RHR_cNg=s800-c-k-c0x00ffffff-no-rj
UCEcMIuGR8WO2TwL9XIpjKtw,ケープペンギン / African Penguin,African Penguin,Kemono Friends,,16500,146,https://yt3.ggpht.com/ytc/AMLnZu8R46HuskdyOCKkfnQbGLPoBVrefA3WDHmjtyGs=s800-c-k-c0x00ffffff-no-rj
UCeeiyDpsQZI6f7sYGFjKqEA,宝珠るら - Hoju Rura Channel,Hoju Rura,Independents,,36900,309,https://yt3.ggpht.com/3KnZlPAXLA-R9jzrb2BMsR3buHMwVMBhJmoBYL952gshbLfQXSdVCZvW0H9SGn_jW0trmMjiSA=s800-c-k-c0x00ffffff-no-rj
UCEjysNG2a2UgCBIpJxBqn3w,Tacitly Channel,Tacitly,Independents,,107000,364,https://yt3.ggpht.com/AoZuGn0-7oT1Ze1NowHjwITPSKxPlRoTB8tKaAVkZO76KEicpGU2HUJPcWFJmaA-7oLidkZi=s800-c-k-c0x00ffffff-no-nd-rj
UCElr8slMrY-Cr764_QIJHPA,雑葉学美 - Zouba Channel,Zouba Manabi,Independents,,39900,444,https://yt3.ggpht.com/ytc/AMLnZu-T6im19erZkVks_pqy4Mp82378AzGu4NFh5voFWA=s800-c-k-c0x00ffffff-no-rj
UC-ENagPkiLO3u2nlhTZVDHQ,Ayane Hylo,Ayane Hylo,Twitch Independents,,13700,24,https://yt3.ggpht.com/V0APJi-To8BQLLNvDvCtul53gZMNNJgudfGsOJg5SxVcDzWxkHZb7Btk3WymXBb5W2soNUXM2w=s800-c-k-c0x00ffffff-no-rj
UCEnhASxlFG-ZPCpYDTYIQZA,ネムリメ チャロ Charo Nemurime【WACTOR】,Charo Nemurime【WACTOR】,WACTOR,,5050,12,https://yt3.ggpht.com/7Ub7kQFcZs_gJocR1-tChUrvP2_DJRtPthzUbsGgl-0jOtQmLLEvn7r1b5T4DB41b4NF0LWXMQ=s800-c-k-c0x00ffffff-no-rj
UC-E-oMwc7SHuiK5gT_ule8Q,Emi Suika Ch. idol-HE,Emi Suika,idol Corp,,5550,74,https://yt3.ggpht.com/BceEwvzSEiSv5vXo-qiwdzWcQaZkYeBl1zxwAHj9qrp7Q8GEqXtTt2EhrtgbTbQZ3JYIKgvPuEU=s800-c-k-c0x00ffffff-no-rj
UCeqIMtLuGc3YgwkhEaG8oDg,稀羽すう - Suu Usuwa -,Usuwa Suu,ReAcT,,35300,121,https://yt3.ggpht.com/2ipqK-EQCQlVWjnkFm_gUH9PwjPfze_ZmPZdL0b4Vcb6p2zBtFHxS54WI2pLd32D2H--zPefj28=s800-c-k-c0x00ffffff-no-rj
UCerH0KOGyPaC5WueExiicZQ,あんずちゃんねる/Anzu channel,Anzu Channel,Independents,,37500,1466,https://yt3.ggpht.com/2FC6gvoEdnBEuPRb9mCztrjmBD4QchBB0zxRacjfLewE2Uxq0nE4x0NwKQMz-rscTPiUZGKADfA=s800-c-k-c0x00ffffff-no-rj
UCES4K104k-D2HthE46z9VHQ,根間ういちゃんねる【おきなわ部】,Nema Ui,Independents,,80800,203,https://yt3.ggpht.com/-GqNAx67HjwD9oc9Bxycu1LLKZUpCuaHiPSJlTOD2-UAZC2sLMxIlOrGK7Mbutizj_rZ19co=s800-c-k-c0x00ffffff-no-rj
UCEV4U7LqkWq0lKikgCFoWKQ,不知火ナラ / Nara Shiranui Ch,Nara Shiranui,Independents,,30200,416,https://yt3.ggpht.com/mccjmMvqOOA-0SR3YTTqyzqH9uCkIZott4EvUCaOfItRmTgsPwtT9mLNwDlghhDmGAhfS5RGlQ=s800-c-k-c0x00ffffff-no-rj
UCevD0wKzJFpfIkvHOiQsfLQ,ひなたチャンネル (Hinata Channel),Nekomiya Hinata,Independents,,520000,536,https://yt3.ggpht.com/ytc/AMLnZu8FAJu52_RxLpYnkJf4WHMLvM-AYBN4V8WQ_c6Mcw=s800-c-k-c0x00ffffff-no-rj
UCe_vSZivfbWX2v7LjIvWgJg,赫灼燐 / Kakushaku Rin,Kakushaku Rin,Independents,,17400,185,https://yt3.ggpht.com/BBMz_6EqqAZAOOAdd_Y-Vczc6c2-uC6OLT34LykXPd9gszkeMQ8XoG_XuTKpnAwkOcGrNMJTag=s800-c-k-c0x00ffffff-no-rj
UCEy9cYULQrC2cRlVqJPCcSw,水無瀬 / Minase,Minase,Neo-Porte,,111000,119,https://yt3.ggpht.com/5LqY28560giu4XeQ2zFonydxXUCR-8OCsvCLPZfl9XttnBGVNMpyN7Uy8TBxBXetoG4ISrDlhyk=s800-c-k-c0x00ffffff-no-rj
UCEYU-OEI9FnbeC5hna_cbhw,高倉むきASMR―Muki Takakura―,Takakura Muki,Independents,,226000,108,https://yt3.ggpht.com/ytc/AMLnZu9somBXj_unHUJKdU7wHAOQuiiZdM0OVEqR5GMf=s800-c-k-c0x00ffffff-no-rj
UCeZsdcN25H3YmjXAKARorQA,yueko,Chaikitsu,Atelier Live,,26200,63,https://yt3.ggpht.com/myfMOWiCPhFdYFfn7dBBVOw5pbohrRaYlZc1l0q7UsdSYLfUrOVw7zWr6JE5fqNzYbBlG7o2Q_E=s800-c-k-c0x00ffffff-no-rj
UCf57-IJn5mUJDyqd9uNEmrg,九条 林檎【Kujo Ringo Official】,Kujo Ringo,Independents,,34000,362,https://yt3.ggpht.com/Rln7rmZcpjY0mIPPfF0BXCA4SLtEPo04b1QJuldTkrOMx03pwEv54f97SXd3cazOqGuylwQN=s800-c-k-c0x00ffffff-no-rj
UCf5X1k-R3Vk-2OYYKraJ7dQ,Lunaris Urufi Ch. 人狼 ルナリス,Lunaris Urufi,MyHolo TV,,14900,138,https://yt3.ggpht.com/6I21pwlSrO2EPb6LwRsOtbc3nkGRjzfZyTfWoShQQ6xr28tr-NiEEPrPYSdsKQTmeD5tLfh8ehw=s800-c-k-c0x00ffffff-no-rj
UCF7bh0hs92ASGjt3iIMq5fw,mizuhane soraCh.水羽そら / プロプロ,Mizuhane Sora,ProPro,,18000,107,https://yt3.ggpht.com/OR_KPWWShWbHdDTRSxpU685wVYICMgZADIPV245ICRL6DZY7G7J5UkCNPWZ9NdzKhEmx7cWyRxk=s800-c-k-c0x00ffffff-no-rj
UCFahBR2wixu0xOex84bXFvg,Annin Miru Channel,Annin Miru,Independents,,400000,553,https://yt3.ggpht.com/CRhdIqMTAjxrPJJcpKYEY_Yot20ByMcBid-nsSCcl8YFRCi2wzS_oQZ0bgx490bodZPZVqvDOQ=s800-c-k-c0x00ffffff-no-rj
UCfBkUgaJ6eqYA9_TX2cmq9A,理芽 -RIM-,RIM,KAMITSUBAKI,,220000,125,https://yt3.ggpht.com/dRtkkPO3c2AFUsk6FU8AH7pn4GDU2lAoEDeBYJ4Cl5GtMshPyJOa6Kq6r5BP3FzkWVjBc1d2LA=s800-c-k-c0x00ffffff-no-nd-rj
UCFDAKGVq1uBl9QYrTwXqMBQ,ひいなch,Tenshouin Hiina,Pink Punk Pro,,28700,251,https://yt3.ggpht.com/DDjWrESunvDqtJjTjVLhLDog_VXg6DTCWYBEgO4Er1lO3AKl5LOa5qHIKn-8PnZMjiTNSU-x7w=s800-c-k-c0x00ffffff-no-rj
UCFEd5V7VcxBPPcuMGpmvkQA,TobaRana Ch. 鳥羽樂奈,TobaRana,Independents,,54200,736,https://yt3.ggpht.com/uQ_-megU8xH2pejA58LVDbMBA0Tn8TvESLbQ3Jnl8-ZWqeIQaCGQkC22Qksj5673f8wF0Ga1NhY=s800-c-k-c0x00ffffff-no-rj
UCfErRnESYXp86XRZVNZYK_g,유우양,YooWooYang,Independents,,36500,1005,https://yt3.ggpht.com/ytc/AMLnZu-j5JHikaRfDARz6P_wQ5RxKkJd_VtNHrk8JVkgHw=s800-c-k-c0x00ffffff-no-rj
UCfeznQrLe9URem6xJmWQVlw,Mama Ch. 倉持京子,Kuramochi Kyoko,Hoshimeguri Gakuen,,107000,515,https://yt3.ggpht.com/lkFu15HXkv0As1iEmT3orlIobrRNl_V14p6no83eNEMz4HeUM4OVOAi4Ao6cmfidwpGO--R0YdY=s800-c-k-c0x00ffffff-no-rj
UCfFhyViosklD4kvyO-M0BJA,-かんなチャンネル-Kanna Channel,Hakari Kanna,Independents,,106000,150,https://yt3.ggpht.com/ytc/AMLnZu9cb445sZT3dWIkHI5ChW7SMJHzD8Z6gBT0Lr8rPg=s800-c-k-c0x00ffffff-no-rj
UCFG6teapZaN6J1oVXl7MYPA,大代真白/あおぎり高校美術部,Oshiro Mashiro,Aogiri Highschool,,175000,205,https://yt3.ggpht.com/ytc/AMLnZu8nLHAqw7YbVfMLKos3e2C9-c9YroahhPs-aNjP=s800-c-k-c0x00ffffff-no-rj
UCfhzPS_rZHHJ3AEQyIVm_gA,Tesla ch. / 愛乃てすら,Itoshino Tesla,Masquerade,,19600,148,https://yt3.ggpht.com/BSPmfKzmyMfiPmB2tYE65dWPz_7FL2RBrJ_Ya26-0FkRn0deY_zK5wZ30kpVCgrvsAghop_F1g=s800-c-k-c0x00ffffff-no-rj
UCfiK42sBHraMBK6eNWtsy7A,Mari Channelかしこまり,Kashiko Mari,ReAcT,,119000,658,https://yt3.ggpht.com/ytc/AMLnZu-XxZ9rH2MeLbROP5k9zDulfgJauMLsbjUBg8fOGg=s800-c-k-c0x00ffffff-no-rj
UCfiSo8tO3WPU-8YOgr4Ba6g,V.W.P -Virtual Witch Phenomenon-,V.W.P. Official,KAMITSUBAKI,,128000,10,https://yt3.ggpht.com/Ugqisqvf_U-eTkkG4bysVvm2qC1qpIZIYp3K2xpX5hnMH1L0xnQ6DqjsTqtK42cMntiu5adiWA=s800-c-k-c0x00ffffff-no-nd-rj
UCfiy-dr0s1O6LJRV6KHomLw,木緒なち / kionachi,kionachi,Independents,,29900,423,https://yt3.ggpht.com/ytc/AMLnZu9jUmGjMeoViJxWdKohDpcnHG30bDSkmHmiHArd3g=s800-c-k-c0x00ffffff-no-rj
UCfIZ5P7BcgIyLpfOj66DwtA,Chiika Ch. 山根ちいか,Yamane Chiika,Atelier Live,,7520,25,https://yt3.ggpht.com/ytc/AMLnZu-_PPk51HDujorYDg25M4UACJG2COSg0j4C_cED=s800-c-k-c0x00ffffff-no-rj
UCFjU-kRnqfn9wtcGsFbe7aA,ユプシロン / Yupsilon,Yupsilon,Independents,,33700,84,https://yt3.ggpht.com/Kr5jjuEou_RpVVAu9mDFG8OqIFF0vG8no9o5VQNIaA0udUys7Zoagzhi3HQYbCNqExjsQ4muF3g=s800-c-k-c0x00ffffff-no-nd-rj
UCflNPJUJ4VQh1hGDNK7bsFg,猫芒ベル-Bell Nekonogi,Nekonogi Bell,ViViD,,19400,1058,https://yt3.ggpht.com/ytc/AMLnZu9NMoOXhXrASKC2DS5X0iMomRwCqTxyjAMYnypm=s800-c-k-c0x00ffffff-no-rj
UCFLramz6JF8VVJ3zmXRo0IQ,神楽まい,Kagura Mai,Emoechi,,29200,46,https://yt3.ggpht.com/-oVVcsB-vLDqPDhJSTwHWItncBcvEXUs_sPw3Y9ETE1iVKJ8alUyxn3snRp9HiLW4N-I_uZK=s800-c-k-c0x00ffffff-no-rj
UCFnXTeBpJRPSN6QmWz_uDgQ,Shylily,Shylily,Twitch Independents,,438000,54,https://yt3.ggpht.com/9xFZB58kgHaO7cTMLGxetBpMGf3pVLDlQru-aE4gPTubfgtOK1AyT0OEaP9mByLPvK-Khn6fGA=s800-c-k-c0x00ffffff-no-rj
UCfol9ZU2HpEajyBDj-EbiOQ,雲母ミミl KiraraMimi,Kirara Mimi,Independents,,251000,500,https://yt3.ggpht.com/ytc/AMLnZu-U24K0ikc8mM9uRgsox87euZ15J4b7rn6RxQYVGA=s800-c-k-c0x00ffffff-no-rj
UCf-PcSHzYAtfcoiBr5C9DZA,長瀬有花 / YUKA NAGASE,Yuka Nagase,Riot Music,,76000,116,https://yt3.ggpht.com/qrmNvIr4GZB07pyZKfRmFoOO9b7x53IiudSOzm4LcOAhWiRkQD9bXKrkQVxYd6wFrxtyulOnvA=s800-c-k-c0x00ffffff-no-nd-rj
UCfPwtmjVXsByl4z8TT32Lbg,Meme Ch. 羊娘めめ,Hitsujimusume Meme,Independents,,81400,188,https://yt3.ggpht.com/MXr0vgDST2U8NkrvSB5WNRzh-aoyvdTyWA2JGAKZbvtZNKglJf8zYoNMWwLY6K7HbIBuXLspF4k=s800-c-k-c0x00ffffff-no-rj
UCFrH3bfn7gDeV29wrHHM80g,射貫まといちゃんねる,Inuki Matoi,ReAcT,,48000,591,https://yt3.ggpht.com/4wqgVYh6yG7LfUO4j9Xst_rmqFwiqe2xgfVgM9s5LOUqaVc7hGaAXFgct_k41VljrCE78aAVB1Y=s800-c-k-c0x00ffffff-no-rj
UCFszEWTHtaS-LT-JPBnDMlA,Nimu Ch.,Nimu Spacecat,Twitch Independents,,1450000,134,https://yt3.ggpht.com/h807dGnmeJV5l8FbAxOXS-oIMw6ia5HEmrptw1O8EkQfJjI5hC6Xh7GvQtkCD3ifpT7kGSmR=s800-c-k-c0x00ffffff-no-rj
UCftJR3Qm0LyEuEQue1QYytA,Natsume Ch. 紙代なつめ,Kamishiro Natsume,Independents,,100000,440,https://yt3.ggpht.com/zy2b47QC6wKi6OUnYOpApey_rIGWIVcx3TNYNuJzF8te3-AlbsKikDxzUUnmfr_iUoauxDUmC_U=s800-c-k-c0x00ffffff-no-rj
UCF_U2GCKHvDz52jWdizppIA,空澄セナ -Asumi Sena-,Asumi Sena,VSpo,,185000,403,https://yt3.ggpht.com/ytc/AMLnZu-0KoJZnViGJ49DKau9pukC8SrcDMwpqwaKLBhI=s800-c-k-c0x00ffffff-no-rj
UCfuz6xYbYFGsWWBi3SpJI1w,鹿乃 まほろ / Mahoro Kano,Mahoro Kano,Independents,,117000,53,https://yt3.ggpht.com/5xWnJEvDuUZpQHljt04cZuX_DoMKgKouMvWBHEuU9pM3xa41TxMOOdE8qccfWdfDUFiADnM4=s800-c-k-c0x00ffffff-no-rj
UCFv2z4iM5vHrS8bZPq4fHQQ,HIMEHINA Channel,HIMEHINA,Independents,,700000,478,https://yt3.ggpht.com/ytc/AMLnZu9iUwaEmSpsgXEw82GfyzrpG_dea6TQu8mOle0atw=s800-c-k-c0x00ffffff-no-rj-mo
UCFvEuP2EDkvrgJpHI6-pyNw,Rieru Ch. 我部りえる /あおぎり高校,Gabu Rieru,Aogiri Highschool,,104000,61,https://yt3.ggpht.com/rIwxP300D1V-SosItFBYQDAqmBBkCmzJcVVvclKJLO2roG9Xgn8thvyDrMecfu894PLWvH3b7Wc=s800-c-k-c0x00ffffff-no-rj
UCFVkfdFmaOh7BCtrqw8YvaA,Kureha Kurono 黒乃くれは,Kureha Kurono,Independents,,35400,621,https://yt3.ggpht.com/vkoT1C9fdsCpRV5C719qRTPh400UXXNu09oZPraHdB9lvvMJwRf2lsoO3WEctNjrApkx18rh3A=s800-c-k-c0x00ffffff-no-rj
UCfwAKc_vwVTzTcm1wki8oHg,みはみなちゃんねる -Miharu & Minami- 【AsobiLive所属】,Shimada Miharu,Marbl_s,,1270,231,https://yt3.ggpht.com/ytc/AMLnZu-dlrd4dOB9RRBq6lpxuDANFHI-UHWpJB2YsxFC=s800-c-k-c0x00ffffff-no-rj
UCFxhVRoe9PCk0dMXDGsfJSQ,NONOA ノノア ブロム　メインチャンネル【H.Live】,Nonoa Brom,H.Live,,18300,79,https://yt3.ggpht.com/SJJAOnWDtI62lev-ZbnLQGoSS9YkhWtaM76f70IxwWP_IgbMunsRp7bv40KPRlzFRQz-N10SlQ=s800-c-k-c0x00ffffff-no-rj
UC_fYA9QRK-aJnFTgvR_4zug,ななひら / Nanahira,ななひら / Nanahira,Independents,,165000,106,https://yt3.ggpht.com/93qHwkbakpxUYdG4fwiz1JhJ1DalaGzped2JUo5MMpmkNNT1OvUMxfR_kwe3AKO_BKrC4mH55w=s800-c-k-c0x00ffffff-no-nd-rj
UCfZofhrZ4pxCESrcs5m5NJg,Olda ch. 歐妲,Olda ch. 歐妲,SquareLive,,35100,210,https://yt3.ggpht.com/977Ysq6uoRO8EheF1CimaFgZyFN0GgD9u61RvaiL65UNkibY-_jkI_G61L4RtfE1w2YpW5rZ-70=s800-c-k-c0x00ffffff-no-rj
UCg4x4QmjPx0I1HNQp9h1xvg,Ren.ch戌月れん,Inuzuki Ren,Independents,,16700,128,https://yt3.ggpht.com/ytc/AMLnZu8rG5e6W1AIB1tIHnoOdG1xEb1Z3xSuGyDh4co=s800-c-k-c0x00ffffff-no-rj
UCg53fzp6UNYvsyAg8UoNXCA,Draki Kona Ch. Pixela-Isekai,Draki Kona,Pixela Project,,66200,133,https://yt3.ggpht.com/REcR23aQDhwIAtqlWvg9tvsFmmJuxYRjLl8M19V8pCHjo5ZtPeYOCPEkJFqj0SczB6YZucciMA=s800-c-k-c0x00ffffff-no-rj
UCg7aL_drCGzlPCrV6Hys_-w,焼まゆるのお絵かきちゃんねる,Yaki Mayuru,Independents,,240000,114,https://yt3.ggpht.com/UiN_zIxUf6kEQRk6ozmizTzi646qNBjqs-ROGFjDsWRBDUn4kwRzmtIztnjH_PLPJsf-MxDI=s800-c-k-c0x00ffffff-no-rj
UCg8TPE5nLLOqlNnBivmQwww,Japanese HANJO! TV,Kimino Miya,Independents,,233000,400,https://yt3.ggpht.com/ytc/AMLnZu-dqhRJQBHG6EZbGjhsTllAyx228kV4MdzMqmz5NA=s800-c-k-c0x00ffffff-no-rj
UCg9_f0eR1KuqAb86Lj7xNew,たくぼん感激ぃ!,Amuro / Meguri Ai,Independents,,86800,454,https://yt3.ggpht.com/ytc/AMLnZu9aXmxE_d9yKf1QxnsVTz2gmyg0CSRnoeCwUX_pEA=s800-c-k-c0x00ffffff-no-rj
UCGcD5iUDG8xiywZeeDxye-A,織田信姫,Oda Nobuhime,Independents,,238000,327,https://yt3.ggpht.com/ytc/AKedOLQDF5COVQIauH1F9m9msOxfmuKGs3WyOgYXe3Aakg=s800-c-k-c0x00ffffff-no-rj
UCG_CzdeNlcDnBCK8AbgiuVw,カナメとハルキー,Caname & Haruky,Independents,,125000,347,https://yt3.ggpht.com/ytc/AMLnZu8AI4UmXyfnepSUihuXS58K4v_nvYwZ44Sak7KH3g=s800-c-k-c0x00ffffff-no-rj
UCGFD_8TRHhlpjfqGhLUSk4g,ico通夜の黄泉巡りch,Icotsu,Independents,,15200,174,https://yt3.ggpht.com/ytc/AMLnZu-AzphcHDSnTHBO5bbCWJDqf-4kS8oRgOBu5l4k6g=s800-c-k-c0x00ffffff-no-rj
UCGh2ayeu039mnMqmpVy7gQA,Setsuneko Sub Channel,Soyogi Setsune (Sub),Emoechi,,45000,77,https://yt3.ggpht.com/ytc/AKedOLQOYtuQaeVV3W17nM7P6nwMosHHWNeBAV1EF_-a=s800-c-k-c0x00ffffff-no-rj
UCGhowPagvns0Xhgp_o3v9lA,せつねこASMRチャンネル♡,Soyogi Setsune New,Emoechi,,31600,39,https://yt3.ggpht.com/L8C8QjFa8Ra8924LfvBeVfDhMFpyEwt0HHeMP2PykYBk1QtOV41b1Qu0kHuzN2boGxuplIysRQ=s800-c-k-c0x00ffffff-no-rj
UCghSSXNbZRmPAv3UaS8g21A,夏梅ウルタ:Ulta channel,Natsume Ulta,Independents,,9170,162,https://yt3.ggpht.com/ytc/AMLnZu9D3x3CFFfu1pIyqrcQuSVaBPMOsYs5FHRIRsYZ=s800-c-k-c0x00ffffff-no-rj
UCGH_ty6YBy2Q9KWtiRYm2IQ,RIOT MUSIC,Riot Music Official,Riot Music,,14000,6,https://yt3.ggpht.com/ytc/AMLnZu_ACJUoBKXwVfXTH1_dNgMo2ity4ljoeIH_96A=s800-c-k-c0x00ffffff-no-rj
UCgIfLpQvelloDi8I0Ycbwpg,壱百満天原サロメ / Hyakumantenbara Salome,Hyakumantenbara Salome,Nijisanji,,1540000,65,https://yt3.ggpht.com/8byjg2pgiTXEqVkuJGJC1edUrYf6SKSgwJQJLJqygRQxFMfjC9MQ6DAAfYj6-lPJYXFikuIFOA=s800-c-k-c0x00ffffff-no-rj
UCgmlcscaWprxYw0hta4JQuQ,RIOT MUSIC AMUSEMENT,RIOT MUSIC AMUSEMENT,Riot Music,,12200,51,https://yt3.ggpht.com/4bhkYbKMDVVxqaMse4hx7jOp3Qy-hd1Ts959j0xiYQSizM1OknKNCgZP5mikm-PiGWQ7yYffwA=s800-c-k-c0x00ffffff-no-rj
UCgttI8QfdWhvd3SRtCYcJzw,koinoya maiCh.恋乃夜まい / プロプロ,Koinoya Mai,ProPro,,225000,207,https://yt3.ggpht.com/DuKQ3lZY5g6s06iuavbMYGXYGmD_6S2GZ4SCauO-YPaRHfiX7bFwL0fA0WpUxstmeQridF844Ig=s800-c-k-c0x00ffffff-no-rj
UCgTzsBI0DIRopMylJEDqnog,小雀とと / Toto Kogara,Toto Kogara,VSpo,,109000,579,https://yt3.ggpht.com/ytc/AMLnZu8d2VlTlgwSnPyUgUcjtUGE6SnmP0RzsR-DoYPU=s800-c-k-c0x00ffffff-no-rj
UCguTLlIfEP-1KzkogRUcAKw,klaeia,Kuri,Atelier Live,,2470,28,https://yt3.ggpht.com/ytc/AMLnZu-QycDWi9I_AlLb2qCprwW1GGZSAVBI62afHi9F=s800-c-k-c0x00ffffff-no-rj
UCgvvc17ledruv4HHFfyoU1A,遠野 莉緒奈【Date Links!】,Tono Riona,Independents,,21600,860,https://yt3.ggpht.com/WbSzdjPa9yKNTR2r3rxKtoCou7dyQ-2wPY7mS7a6urNsjfLTGQrdZ3v1yv-92mX-0jDFCI6plWQ=s800-c-k-c0x00ffffff-no-rj
UCGWa1dMU_sDCaRQjdabsVgg,如月れん -Ren kisaragi-,Ren Kisaragi,VSpo,,134000,390,https://yt3.ggpht.com/U2M8O-qwS0vrjAr7nYk9y58xAV-I80eRn1jn1MX6pmsGcMdtUhMmgRekSAun2ca2Db7ntFuwwQ=s800-c-k-c0x00ffffff-no-rj
UCgwJ4ReZqFOw_Y6eTEIunDQ,Shoto,Shoto,Twitch Independents,,820000,60,https://yt3.ggpht.com/ytc/AMLnZu8BlVGOV5r-5iJY-q4Jin7HTRFBmcstXEa9ND8UNw=s800-c-k-c0x00ffffff-no-rj
